A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_17_287.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_17_287.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_17_287.jpg,0,0,0,3.70E-06
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_17_403.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_17_403.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_17_403.jpg,0,0,0,5.14E-07
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_17_492.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_17_492.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_17_492.jpg,0,0,0,9.99E-06
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_17_578.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_17_578.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_17_578.jpg,0,0,0,2.01E-05
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_17_660.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_17_660.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_17_660.jpg,0,0,0,6.47E-06
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_17_748.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_17_748.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_17_748.jpg,0,0.2466884,0,0.223407
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_17_844.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_17_844.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_17_844.jpg,0,0.5504721,0,0.8308498
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_17_924.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_17_924.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_17_924.jpg,0,0.7651155,0,1.589133
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_18_012.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_18_012.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_18_012.jpg,0,1,0,2.522473
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_18_086.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_18_086.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_18_086.jpg,0,1,0,3.695412
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_18_164.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_18_164.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_18_164.jpg,0,1,0,4.399701
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_18_246.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_18_246.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_18_246.jpg,-0.25,1,0,5.550726
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_18_324.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_18_324.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_18_324.jpg,-0.4,0.7667236,0,6.068496
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_18_414.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_18_414.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_18_414.jpg,0,0.4938434,0,6.604897
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_18_482.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_18_482.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_18_482.jpg,0,0.29184,0,6.788817
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_18_561.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_18_561.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_18_561.jpg,0,0.05236682,0,6.799057
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_18_642.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_18_642.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_18_642.jpg,-0.2,0,0,6.739272
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_18_715.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_18_715.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_18_715.jpg,-0.4,0,0,6.658098
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_18_800.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_18_800.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_18_800.jpg,0,0,0,6.589999
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_18_889.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_18_889.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_18_889.jpg,-0.25,0,0,6.514274
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_18_963.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_18_963.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_18_963.jpg,-0.4,0,0,6.454855
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_19_051.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_19_051.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_19_051.jpg,-0.6500001,0,0,6.337121
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_19_134.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_19_134.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_19_134.jpg,-0.8500001,0,0,6.226403
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_19_215.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_19_215.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_19_215.jpg,0,0,0,6.087405
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_19_362.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_19_362.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_19_362.jpg,0,0.4417288,0,6.538055
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_19_432.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_19_432.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_19_432.jpg,0,0.6488076,0,7.102529
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_19_518.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_19_518.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_19_518.jpg,0,0.3898203,0,7.439434
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_19_596.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_19_596.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_19_596.jpg,0,0.155368,0,7.545213
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_19_686.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_19_686.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_19_686.jpg,-0.25,0,0,7.464646
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_19_768.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_19_768.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_19_768.jpg,-0.45,0,0,7.369783
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_19_847.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_19_847.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_19_847.jpg,-0.6500001,0,0,7.257987
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_19_932.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_19_932.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_19_932.jpg,0,0,0,7.150556
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_20_015.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_20_015.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_20_015.jpg,-0.2,0,0,7.089395
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_20_099.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_20_099.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_20_099.jpg,-0.4,0,0,7.007874
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_20_184.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_20_184.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_20_184.jpg,0,0,0,6.936191
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_20_271.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_20_271.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_20_271.jpg,-0.25,0,0,6.856837
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_20_344.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_20_344.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_20_344.jpg,0,0,0,6.811136
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_20_417.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_20_417.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_20_417.jpg,-0.2,0,0,6.750649
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_20_505.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_20_505.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_20_505.jpg,-0.4,0,0,6.670891
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_20_586.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_20_586.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_20_586.jpg,0,0,0,6.602479
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_20_667.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_20_667.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_20_667.jpg,-0.25,0,0,6.526644
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_20_756.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_20_756.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_20_756.jpg,0,0,0,6.469685
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_20_835.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_20_835.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_20_835.jpg,-0.2,0,0,6.4114
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_20_912.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_20_912.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_20_912.jpg,0,0,0,6.357447
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_20_987.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_20_987.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_20_987.jpg,0,0.2275012,0,6.514604
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_21_064.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_21_064.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_21_064.jpg,0,0.4577994,0,6.796116
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_21_139.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_21_139.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_21_139.jpg,0,0.6820002,0,7.389126
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_21_216.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_21_216.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_21_216.jpg,0,0.9158924,0,8.200206
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_21_285.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_21_285.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_21_285.jpg,-0.15,0.7062001,0,8.674029
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_21_360.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_21_360.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_21_360.jpg,-0.35,0.4813621,0,9.058247
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_21_443.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_21_443.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_21_443.jpg,-0.5500001,0.2330099,0,9.176045
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_21_531.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_21_531.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_21_531.jpg,-0.8000001,0,0,9.002749
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_21_614.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_21_614.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_21_614.jpg,-1,0,0,8.823907
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_21_690.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_21_690.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_21_690.jpg,-1,0,0,8.689124
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_21_772.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_21_772.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_21_772.jpg,0,0,0,8.445489
A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\center_2019_06_30_22_57_21_848.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\left_2019_06_30_22_57_21_848.jpg,A:\Users\yhh\Desktop\car-behavioral-cloning-master\car-behavioral-cloning-master\IMG\right_2019_06_30_22_57_21_848.jpg,-0.2,0,0,8.364697
